,101_1_222_nl_ho,101_2_222_nl_ho,101_3_222_nl_ho,101_4_222_nl_ho,101_5_222_nl_ho,101_6_222_nl_ho,101_7_222_nl_ho,101_8_222_nl_ho,101_9_222_nl_ho,101_10_222_nl_ho,101_11_222_nl_ho,101_12_222_nl_ho,101_13_222_nl_ho,101_14_222_nl_ho,101_15_222_nl_ho,101_16_222_nl_ho,101_17_222_nl_ho,101_18_222_nl_ho,101_19_222_nl_ho,101_20_222_nl_ho,101_21_222_nl_ho,101_22_222_nl_ho,101_23_222_nl_ho,101_24_222_nl_ho,101_25_222_nl_ho,101_26_222_nl_ho,101_27_222_nl_ho,101_28_222_nl_ho,101_29_222_nl_ho,101_30_222_nl_ho,101_31_222_nl_ho,101_32_222_nl_ho,101_33_222_nl_ho,101_34_222_nl_ho,101_35_222_nl_ho,101_36_222_nl_ho,101_37_222_nl_ho,101_38_222_nl_ho,101_39_222_nl_ho,101_40_222_nl_ho,101_41_222_nl_ho,101_42_222_nl_ho,101_43_222_nl_ho,101_44_222_nl_ho,101_45_222_nl_ho,101_46_222_nl_ho,101_47_222_nl_ho,101_48_222_nl_ho,101_49_222_nl_ho,101_50_222_nl_ho,101_51_222_nl_ho,101_52_222_nl_ho,101_53_222_nl_ho,101_54_222_nl_ho,101_55_222_nl_ho,101_56_222_nl_ho,101_57_222_nl_ho,101_58_222_nl_ho,101_59_222_nl_ho,101_60_222_nl_ho,101_61_222_nl_ho,101_62_222_nl_ho,101_63_222_nl_ho,101_64_222_nl_ho,101_65_222_nl_ho,101_66_222_nl_ho,101_67_222_nl_ho,101_68_222_nl_ho,101_69_222_nl_ho,101_70_222_nl_ho,101_71_222_nl_ho,101_72_222_nl_ho,101_73_222_nl_ho,101_74_222_nl_ho,101_75_222_nl_ho,101_76_222_nl_ho,101_77_222_nl_ho,101_78_222_nl_ho,101_79_222_nl_ho,101_80_222_nl_ho,101_81_222_nl_ho,101_82_222_nl_ho,101_83_222_nl_ho,101_84_222_nl_ho,101_85_222_nl_ho,101_86_222_nl_ho,101_87_222_nl_ho,101_88_222_nl_ho,101_89_222_nl_ho,101_90_222_nl_ho,101_91_222_nl_ho,101_92_222_nl_ho,101_93_222_nl_ho,101_94_222_nl_ho,101_95_222_nl_ho,101_96_222_nl_ho,101_97_222_nl_ho,101_98_222_nl_ho,101_99_222_nl_ho,101_100_222_nl_ho,101_101_222_nl_ho
122,7.174903139,10.3171579208,1.6843320898,12.6892949088,2.5642105065,13.4110220369,7.4941211051,10.5465301188,2.5172813615,5.7317700033,11.5345660991,3.9034252659,13.4867083545,10.0424438435,8.7797842898,7.0548129029,10.6050874118,6.2064022247,7.2461739164,1.8891954619,4.246795702,1.9477667141,5.4940060704,7.0493307638,11.2217072364,2.6600053645,5.4862781018,4.1475207283,4.9023149374,2.7707788218,2.5276500403,8.075314561,11.4562659652,12.5503537314,10.86417627,11.0467323704,8.4833984528,6.5894913544,13.7344301401,6.273643737,4.3579697656,1.4285359567,6.0483955152,5.7539075522,7.4404231867,7.3958390323,6.8083894049,11.8669299635,3.7786412719,10.8226703337,2.2352705357,7.0837613242,7.9962031519,12.6709660866,5.5189329699,11.4340554511,7.0071814761,7.3905006599,7.7167148105,6.6402484671,3.8642127384,7.6731921083,12.2088636314,6.2507917712,0.649815937,11.4823539097,10.5660073039,8.9646962549,11.9828240638,9.8993983769,8.7526118362,5.5890238021,12.2648171177,7.9717063212,5.5824604288,9.9677818682,11.0754508432,11.1180553293,3.2458663979,8.6833716357,2.8371590032,5.7903818176,4.9176119094,8.6245710302,4.1312376801,9.9132107537,7.1626140072,8.6459571185,7.3214235724,7.0720609371,10.2514499851,10.6747987464,9.8663270443,5.1701131818,10.9118167575,8.1712178617,9.2379094856,6.649602101,9.4212183004,9.5090263321,4.6881165279
123,5.8253589537,9.5354744692,4.3040712245,12.7221993222,3.949352593,12.6010864632,8.530134278,10.8638330954,1.826377337,5.1654234586,10.7374766371,4.1665729371,14.1136383088,8.9562667605,8.7756731134,5.3165379694,10.2616874142,4.782715674,7.2617571991,2.076483077,5.2889770897,3.6011407036,6.3479308183,8.1252431422,10.6431206806,4.7972953131,4.5867038283,3.6525281618,5.9762237865,3.8857268553,3.5952808249,8.7590918148,9.3948829368,13.5351672402,8.3981277303,12.2592444807,7.6551122256,7.0458156229,13.847230157,5.1096935016,6.2806348529,1.2267453787,4.0443269198,6.0208425182,8.3206206281,9.0325899806,7.3486882574,12.5288391076,4.0095076345,10.3314991356,2.7773694019,8.1317731465,8.3084356328,11.3583891048,6.4199336189,12.6307198877,7.3424172327,7.2628280158,8.2831442797,5.8079357549,3.6132517823,7.0814774796,9.7432259914,6.1562443861,1.0721544523,10.0211612362,9.4635115392,6.9664996976,11.5880232414,9.5705637759,8.3047235316,5.6087973868,13.004041087,7.5290001039,5.2790738548,10.4127634861,8.6656858578,10.5061062748,4.4357740621,9.9624305025,1.2600951,5.1884384046,5.8067922843,6.6076637246,4.558083112,9.7610977329,6.6845483638,8.7249751198,8.2119363491,4.2576007951,10.5746026475,11.0423499924,9.9835804605,6.2459944687,12.6012474654,8.3416915329,10.056697238,8.5256680181,9.7051712751,8.6219263037,3.0536614954
124,6.4802894553,9.516531761,6.4824386598,12.2929660361,5.7880915459,11.1705439888,7.2867301451,10.902622401,1.1304554878,5.1807641537,11.2574761662,2.8046665628,12.6466285167,7.7685637702,8.944000281,5.5196380084,8.6956291745,4.9354985487,8.0902654771,1.9756487936,5.8514652661,5.6004122068,5.6635264188,10.849428617,9.7966945826,6.5099503033,6.1207113372,4.8027686825,6.6520908706,4.5022837531,5.2705476834,9.8881075531,6.6361950816,14.364780889,7.2510337584,10.2802866253,5.3418651858,7.1717579766,14.9434992544,5.2070260556,6.2090029881,1.2271727583,2.859593641,6.3202012058,9.2481139363,10.3985482323,9.5032125314,13.2806930529,4.9815340668,10.6578792087,2.8246441503,7.7221255844,8.5127207488,11.6357902031,7.4068920137,12.4604170789,8.739687465,7.3245192224,8.8372069668,5.1018329257,5.1615064128,6.3184032076,8.6492902341,5.7742394965,2.5456365493,9.1883009407,8.6349452807,5.06585917,11.0572534623,10.4554083404,6.2776616355,5.8115118871,12.1001133751,6.0851337283,5.358415205,12.4056637142,6.5708913963,10.3319295781,4.3646185616,10.7477453146,0.9391842922,4.5468378083,6.893734087,4.9792286721,4.1980322973,10.5306795457,6.4487953796,11.2346537361,7.3884213193,2.3636687707,10.3524197662,10.5211761958,10.2506405102,6.2446364939,12.8779999284,8.381026948,9.8385679777,9.5108156423,8.9482056163,7.1402055859,3.151015178
125,7.6767621311,8.814368381,6.5269804957,11.4273652337,6.2133916004,9.7386823527,5.9643328627,8.6151528324,1.4706774358,4.2187918099,12.5061263364,3.4515674768,11.5708741718,8.1644936556,8.5806143511,5.4750499753,6.7936036008,6.9790775912,8.7829018777,1.6796262718,5.0329885773,7.1972638323,3.8437955974,11.081256414,8.7860861883,6.815337979,6.6096576418,4.63697095,6.8822184454,6.0724312627,4.7491282092,9.2506752114,6.9137625428,13.5304808391,8.6085117003,10.9712840224,3.9736738526,8.6296615742,14.349015636,7.0427770002,5.6326494695,1.9914383202,2.0294764801,4.9951114755,9.4012194294,11.8112972576,11.554567369,14.0373244434,5.5483542788,10.1465680465,4.9108455151,7.0997187006,7.8061716807,10.7655504371,8.2900773756,11.6614544961,8.4374853077,5.3382757888,8.5866918769,3.2531255162,5.5855535011,3.6839104302,8.838543468,4.6609934048,4.3405869124,7.2762314587,8.2685826434,4.217787265,9.499505881,12.0952823149,4.2561248854,3.9126658103,11.5659917805,3.9867161,4.5021378254,13.2488965175,5.7089461716,8.9875921876,4.9959463076,10.5112889027,0.7513037087,5.6707357012,5.8653102457,3.3953235066,3.6816800028,10.4771758475,7.4918764153,13.7833947269,8.5835420058,2.1926437757,10.5358294956,11.0038226703,10.6235647821,7.4442796014,12.2592037644,9.0741092125,7.4438502478,8.4432591761,8.710413148,5.5397062396,4.3663766157
126,8.0971164747,8.3492839326,7.1153152519,11.0187177248,5.9277562613,8.4456425608,5.6831210321,6.6235888159,2.3756394992,4.4717905679,12.8222407042,4.1942474028,11.2538817167,7.3666832128,8.6882303814,5.5904872094,5.4146696055,6.6189139214,7.8394303089,2.2215709531,3.0368152211,8.373998073,1.6547674861,11.6400285132,7.3397654163,7.2092246482,6.054508049,5.97039212,7.3289041087,7.9592034487,5.0070845892,7.1695104507,7.5841162323,11.2516230358,10.769718135,11.4485883507,3.2165986366,9.6138221127,12.3919293632,8.0484833586,6.1415415952,3.7342017098,2.3953543996,6.3221217594,9.6853674858,12.8192337734,13.5752425478,14.1018310809,6.1037686384,6.8028492926,4.6165280122,5.7043675194,6.5987852333,11.4361889468,7.5612556219,10.6455562067,8.2023765085,4.4963366672,8.2073064199,2.8852233407,6.6527489727,3.6020018735,8.4519046391,3.2979156559,3.8819385482,7.0830595221,6.6946244367,3.332200583,7.8373523334,13.1154647712,3.9160401755,3.1990144778,10.5205980512,2.2439482449,3.1004090473,14.0100549875,4.948464526,9.2077773687,7.7427763923,10.8822979313,1.839254093,5.1305709328,5.9616772767,2.8863662054,2.6727452443,9.7847960913,8.8950746507,13.6108512512,8.4974818039,2.7024923112,9.7630149421,9.8023863805,11.1908870274,6.5382053762,12.2591949122,9.8051416597,8.2347210699,7.9455090466,7.2652476451,4.8098531357,2.9364300485
127,7.4158692024,7.8817433004,5.6914149666,9.4760864231,6.562335944,8.3017489284,4.7191789651,4.6339162052,2.8899372641,4.8030010593,13.5844262752,4.8408527555,9.3551938188,7.1382310964,7.985916246,6.0762202839,4.0571140844,6.7754816968,6.4234178284,2.5336668607,1.9747489041,9.640683078,1.2008252444,10.3285430291,6.0223000048,5.8745496373,5.5404971467,6.6631154148,6.1532551743,8.9451344101,8.1479598319,5.9121063011,9.207227721,10.184346884,11.4053706255,12.0447639324,4.1191841848,10.6165247199,10.7715489222,8.1927937294,5.6554018292,4.4546317886,2.5949242367,7.2063204731,10.6265070125,12.5211847098,13.4422907209,12.7313717681,5.5898293529,5.0922502224,3.4585231361,5.2394309213,6.4043916958,11.8192376056,8.2904502698,8.3200407725,9.3422572658,5.9877565238,6.859359174,2.2637650146,7.4088893621,3.1097637045,9.011102981,4.1250641803,4.6702849179,7.4141258289,6.1357656052,4.1584029497,6.6438390887,12.7586527752,4.748440947,3.2022665581,11.5594977769,3.976265814,3.7512570859,14.2693574273,3.092499135,7.7958652764,6.9812822783,9.938272075,2.1692697327,7.0311254626,6.7186273955,1.913130896,1.6023760602,9.6168234488,9.7146447959,12.7457904853,8.2085541438,4.274073636,9.3078697446,9.0931745166,12.7499912239,6.0769556159,14.1456231334,10.0840422122,8.3978642083,8.5974505941,6.1622113816,4.7946118814,2.5320961735
128,6.4739767136,9.2694698703,5.149803468,6.504169856,4.1039740887,7.7292986904,4.6646236797,4.3556606641,2.5597910912,4.6761244872,14.4150078669,4.7431774867,7.324076629,6.9993241382,8.5294055193,5.2582240537,5.6228395199,7.3230816936,6.6658746006,1.4680672566,1.6180740402,10.1664393034,1.7687924855,8.2924552037,5.1102434564,4.2860499359,5.6013083713,7.9048420046,6.216098861,8.4098360605,8.6043220294,6.8775734886,10.4435520395,8.8021159778,9.2289167116,11.5621327374,6.6162734312,11.483657906,8.5903592504,8.2210085433,7.319931901,5.6035646364,3.081999642,6.8068058787,10.6605700997,10.7367780992,12.9674710653,11.2610118603,4.4391661899,5.1814626294,2.6820134117,4.9538460047,5.5050347858,11.3076906528,8.9197524318,5.9948442467,9.2899842722,6.7440587662,7.2739743355,1.9085372113,8.364509908,4.2712264992,9.4018070915,4.3503457341,5.7701580939,8.960642812,5.4148856442,3.9286927587,6.8075915392,10.9653052876,5.3861966783,4.5994955502,11.3428047056,4.9645309551,3.9310237092,12.6178783113,2.1329867199,8.4786888151,7.8273527792,8.9860572846,3.4747817877,5.5933896221,5.8881415478,2.0438834102,0.9587008378,9.7634309394,10.7118894474,12.6361109678,7.7567806245,5.3381658671,8.3333078073,8.1741363347,13.6381444343,5.7998803479,12.5762961588,11.6136439598,9.5209937234,9.7752320599,6.2619872081,4.7996196412,3.7679618981
129,3.9382872307,10.5373580782,4.7685640799,5.4026942588,3.4802775186,7.8232533807,3.7909935741,5.7228043737,2.8453378315,4.6494353449,14.8997678465,4.4256449667,5.8742445212,6.2493028789,8.9731286703,4.44447478,7.1497943317,6.8638995348,5.4033329178,1.3788354518,2.4612025328,9.9020722996,3.7594041227,5.9806575261,5.022247837,3.0402723429,6.1126978578,9.3854222057,6.0376381347,9.3056317321,7.0026465311,8.8174966513,10.8843793299,9.890897503,9.2767876299,11.7830141682,8.1137357855,12.0001594957,7.7990101863,8.2537832383,8.2792202747,5.4121511963,3.0267107104,6.5552352428,10.9831328473,9.7239585562,12.3634677778,9.1929525375,3.3609829132,6.4166370054,2.0053750308,4.9059160248,4.418823092,10.3262592678,9.0392167263,6.1326259922,9.5746767242,5.9451772695,7.3776005182,1.9760353932,8.2267662651,5.3868888623,9.6031504977,4.4337444761,4.3272178668,8.45398736,6.4896760461,4.136981309,5.77977602,10.2967555885,5.0107869537,4.2513941766,10.6873929775,5.2385725241,5.0787612233,12.5825989201,1.4065343025,10.4727807515,8.0677489083,8.7225657209,5.1490424792,7.1869340742,5.0769004741,2.1422159643,2.2314979803,10.2990496831,10.5043615466,12.6525783092,6.6458555872,9.1424951993,8.894430789,7.590130048,12.1197905682,6.0930080568,11.5425455597,12.4163323865,10.8459992239,9.9084663691,5.8513506954,7.2811759775,4.3298860911
130,1.9890634513,10.6876282548,4.0067570083,5.0291190498,2.9080714438,7.093247448,2.5759263005,6.140093898,1.8556960443,5.177717572,14.3720267849,3.5035656831,5.514547956,5.5556583365,9.1632500291,4.5461874998,8.5139319497,7.7496032086,4.7255847504,1.890837824,2.0433431734,7.1980115063,5.2831683409,3.6867736228,5.198857914,3.6159906022,5.3924459472,9.8090753814,6.1156911516,9.7290670661,6.3207567113,8.4458870334,10.5550459376,9.2130386989,8.0368430313,12.8401195626,8.4556756001,10.1978226262,7.2570535871,7.1100288029,9.4011502507,4.227781589,5.3046733785,3.7394600006,11.6499915888,8.3352293092,11.5907837936,7.0542048691,0.9611724748,7.2911678095,2.8311726045,3.7152026586,5.1387713832,9.3316788907,9.2724748175,7.3775794627,9.1466429202,6.106963736,7.250545018,2.6582580596,6.3183619935,5.4228172314,10.3844446549,3.9478637021,3.3338666702,9.3483934189,7.0199814422,5.5709569912,3.5964651452,8.805170585,3.7188369063,5.1931312227,7.6307664558,5.1152477725,6.3236600294,12.8503091794,1.7185872362,11.975255419,10.1495225088,7.3761109422,6.9718827557,9.332682319,4.0806421764,1.9921050646,3.4569447884,10.3271719077,10.0885901161,12.5678463993,6.1202603834,10.8610273807,9.1828493749,7.1596535876,11.0014189138,7.2384784393,9.711481985,13.1894707826,11.046562367,11.0128097987,5.5500324667,9.6084277175,5.9392414188
131,0.9426036971,10.5397530215,2.7753519354,5.5492080697,4.2251330398,6.3771691632,1.8510013174,7.6864431897,1.5943396955,5.2373593599,13.856547487,3.4638147592,5.2560996258,2.5857246396,8.378053253,5.7403321254,7.6097918349,8.5092634051,6.8207623033,2.5182303876,2.2211815848,6.068173412,6.8126372437,3.6872425965,5.4304618468,3.0331170637,4.7968646484,9.5736551858,6.1971079852,10.2426368525,5.3920617312,7.1395289605,9.4571019073,7.8892031037,7.2118319972,14.6137335638,7.2868319356,9.540759885,6.2516119372,7.4397038705,10.1959071905,4.4751229173,8.5646972033,2.9437470081,11.6973434113,6.4377338601,11.5685407192,6.4885377276,1.3333786205,7.1864174702,4.1514902424,2.827165704,5.1550833474,9.08463963,10.3695218026,8.8872476871,8.2639197723,5.5708351212,6.5140614163,1.4349346224,5.3435411898,5.9612192803,11.2240633283,2.6610722976,3.2220382594,10.5779839915,8.6099716683,7.936358238,2.3076331211,7.0369476518,3.8995071038,5.1308935543,6.4306201317,4.5534732634,6.7026429678,11.6182432929,2.3443598643,12.9862919347,10.6603298993,6.1861567665,6.6316494978,9.1212332187,4.1881261494,1.8524409698,3.5169978621,9.4376844034,10.4217377445,12.5916730429,5.5571534059,10.2965465852,8.2898209503,5.4164682901,9.7191254462,5.8938441823,7.1440913959,13.6349558174,9.3305235576,11.7795016602,4.2382613767,11.3143763695,8.6475350905
132,0.2183302938,9.8159535589,2.2779400901,6.5109507367,4.9998956962,6.5614393885,1.6412049017,8.3671757699,2.8981347747,3.6605161723,11.8685694214,4.7889711615,5.5497550839,1.9650132096,7.2900706523,7.4798373585,5.3036501728,7.6874508753,7.8129534153,4.7936086513,1.0424594465,5.9364681659,7.8148759302,4.6274033917,6.032739455,2.0826812731,3.3245515567,10.8053232285,5.5361999863,9.6120204498,4.544555044,5.9212852498,7.9355021284,7.6957965279,7.1298904967,12.9094084117,5.6132551875,8.3852845702,5.0865449115,7.8495322782,10.06850358,4.1166507278,9.5916613163,3.9170818481,10.3089428558,5.7311813914,11.1826168055,5.1224781447,2.6139594999,7.3178743767,3.4005444696,4.2499955922,4.179775457,7.8168562763,10.0538770988,11.0959119124,9.2253906345,5.4378883118,5.5552032838,1.6961904715,5.3975455184,7.681237658,9.7610290412,2.8209302727,2.9135899058,10.6340177693,9.2802810445,9.2797333087,1.2229639635,5.0122328542,6.6479419706,4.7342849618,7.48154748,4.7196994668,8.8168129592,10.7754778594,2.2134195428,12.8242296739,9.2035578844,5.1295938021,5.4698484525,8.3498221194,5.7343455136,2.0237186757,3.3790655975,8.5025918949,9.4874428751,13.0177625345,5.2125456941,10.515276953,6.6919446577,5.3549418091,10.6897760237,4.4628562419,4.2214655617,13.2843172477,8.8953410254,11.3686704728,4.3712866048,12.1093158229,9.4541673841
133,0.5927788737,10.7188628887,2.4042148611,8.376074091,6.5327070327,7.2286167821,2.9422997464,8.8855561495,3.7658507257,2.5825032344,9.5071868015,4.6647459427,6.3483885189,1.6963052029,5.0282818144,6.7922748898,2.5399092074,6.4936805152,6.7188881821,5.5476092008,0.1194829456,4.8878785008,9.3598226562,5.1381851836,5.2085820228,2.4936631736,4.1357140732,9.2823669131,5.9725688464,9.8868463732,3.7424861686,5.1737442122,7.5630303391,7.8111084959,6.9372742569,11.5296960676,5.5625002999,8.0764353846,5.3715006265,7.0221800508,10.6340825628,4.7342677664,9.4786532004,3.9363151489,10.0758304196,4.558376752,9.9257219245,4.1772422089,5.5317449732,8.0904204666,2.7568227271,5.8133925722,4.9562131153,7.9438453542,11.5540663549,13.647880554,10.7067934327,6.0625126944,4.8108812493,2.5993740331,6.0095204321,9.3968816108,9.5681505745,1.93422778,2.3591188971,10.3932703143,9.4819948127,9.158547789,1.3180044851,5.8361957229,8.0963418993,4.4956607517,9.0363693498,5.7412492447,10.535220436,10.9267541388,0.4434531765,12.8408579017,8.1651694238,4.4316061442,6.2410422099,9.114660796,5.4585998077,2.4537049623,3.7944053647,8.0388486797,8.9614206435,11.7982966028,5.7539918925,10.0262656383,7.8530665738,5.7021914854,9.961166873,2.9198715073,4.0475396572,12.3161991782,8.7661569712,9.7575855883,5.2154300676,13.6877331593,8.9623919968
134,1.9993272324,11.5771331413,2.3907963146,9.6303278075,6.6628680113,6.7572167137,4.0084775505,8.2657282149,2.8776592788,1.5222787354,7.6260724037,3.9127826718,7.1903539544,0.2587115927,3.3061530481,5.4704806091,1.7484772024,5.8882101523,5.2035040559,6.5143419228,0.1130940631,4.6239296218,10.2848777202,4.4672281933,6.4246182353,3.4894207328,3.3928845973,7.9375456208,7.0762224817,9.7206764672,3.0799030183,4.9404933319,8.2071149991,7.3631365142,6.3795282678,12.1487225844,5.9624065522,4.7035959635,7.1161906893,7.3123349455,9.4664807342,4.5540007649,6.9620661222,4.35384357,7.6697202495,2.2980790237,8.3267395422,3.866410502,8.1731476164,9.7819854493,1.8968661861,4.9757484384,5.9258719746,8.1772197528,12.1934779556,13.4921896445,10.7678332257,6.9664249739,6.0283818166,1.602770552,7.4716287295,10.1836505118,8.4417702609,0.8446666714,3.6060193918,10.5151288587,9.7116822082,8.4605911894,2.7424417648,8.3751826256,7.5920972339,3.8107875477,9.4523211993,5.9172491669,13.3823474044,11.8890227247,0.2144981246,12.3329782423,7.7409354509,3.8467093223,6.6184944098,9.1761461466,3.673442372,3.9814391903,4.8050429521,8.1618085327,9.5082816807,10.0566896277,5.5639432303,9.5749791286,8.0920488362,5.8039210241,9.6430678618,3.2894020552,3.9644050491,11.2279332286,9.145785611,7.9684552387,4.7899103055,12.659387822,7.6229803612
135,3.5775043236,11.563094417,3.20306724,8.7170512229,6.2330666265,7.2326839146,3.4794396663,6.985869625,2.4464926449,1.2411590658,5.8597965757,1.8707096723,8.5937802088,0.8567838413,3.6235244394,5.5252611188,1.3820887356,6.2990265281,5.1607276687,5.8432963362,0.0626386249,4.5130250296,10.1354054834,4.5503901909,8.0503998911,3.7597873325,3.4824389941,7.6686528258,7.2495945677,8.2743844752,5.0017425437,5.1731192036,9.2532192547,7.2561933742,7.7766428651,11.9393122749,6.9884352336,4.1698980208,5.8933497726,7.3093842992,9.9581419884,3.3529057241,5.9928426484,5.7038671696,6.8667037053,3.9810187619,7.4412568769,4.7091176378,9.7663088482,10.2627301067,2.0700416956,4.7710096634,5.6583871007,8.5482660546,12.9707053965,12.7929971561,11.5638915299,7.0018039413,4.8309563123,2.1701186066,8.4155043341,9.7189321307,8.5556067511,1.381466436,5.552769971,9.8656117542,8.8783309996,9.572610315,4.3464669757,10.2190954267,8.9182479085,3.6978067738,8.8493436454,8.26376183,12.3245279573,11.3881873503,0.4243946266,12.1858704842,7.8117104974,5.1889659662,6.4252188573,8.4347432188,2.8223239547,4.3833644314,4.1867150355,8.1403508998,8.5504385037,8.2664684207,5.6246210721,8.7686106663,6.6680321192,5.7433281915,10.8467440178,3.5894175355,5.2216273352,9.8212968042,9.7536414725,5.5945894867,4.2589478122,11.1759757322,6.6651786538
136,5.692828122,11.9710962639,4.2128884249,8.7292994082,4.6640348965,6.2687778449,3.4377205632,5.10775724,2.2242758741,0.8535738009,4.4866096345,1.2103553463,9.1982410381,0.1159560971,3.1636442457,5.2884872608,1.1027777502,6.1454891304,4.9328572712,5.7563027756,1.9494535609,5.1235460225,11.6493607284,4.9278697518,8.4693719034,4.0456231838,4.2284817654,8.1013178964,8.0875843961,7.9373578208,5.2960628532,6.6295293568,8.6476582732,7.4977724399,7.7510862437,12.0102903405,8.1853374847,3.3443479376,4.9662544843,7.0294294788,11.1621764447,3.0107458105,7.2401761621,5.1793744407,6.5598419424,3.9770165322,7.1538297222,4.8070275273,10.9602034678,11.181174338,4.2085129184,4.9963891254,6.026826907,8.3022036702,12.9743876884,11.6943811605,9.1859798576,8.4324820631,4.8531626443,3.3820151342,8.6297330625,9.6210119638,8.0377037874,3.713995582,5.9532664949,10.2771003561,8.596307328,8.3685863941,5.173218379,11.1522056741,10.0600790024,3.4920659087,9.9746653619,8.9560424738,10.8002453379,11.264899911,0.4900244018,11.3309581373,8.2597093402,6.5793693077,6.6596360509,6.8440990335,2.3071633051,2.7051831333,4.9479407102,7.2700819688,8.200270929,6.3085162225,7.1612610862,5.9264122255,6.7535130329,7.0257154667,11.9109886003,4.4947859091,5.1937880413,8.3650177191,10.6754071981,3.8492725968,3.5325200939,11.1564330524,5.7174483857
137,6.9139449333,11.7611172345,5.0831695391,9.2388417938,3.8228119384,6.6209396654,4.3259878475,4.8885057837,1.9744624184,3.3197232044,5.6860610757,2.126428892,9.3483067875,0.2863334632,3.0178404921,5.9507056987,1.9381353347,5.9972985454,5.5785252274,6.8037352713,4.5866700214,4.3115994027,10.2331236218,5.1239021915,8.4693358185,4.2131440536,6.6620625761,8.468243807,7.5979147429,7.4650321405,6.6554849681,6.6272980665,8.7683427308,6.9464951901,5.8322930751,11.2840161046,7.7179413613,3.6140340809,3.9809450968,6.0122291474,12.2799245412,2.3944518595,5.0787062363,6.1312833235,5.8559440035,2.6165426676,6.472789719,5.2436683541,9.4283932094,10.6246001234,5.3137242264,5.4831675362,7.6449631355,9.9929906282,14.7121919589,11.5131532633,8.5162577073,8.5414901255,4.7379010117,4.244528677,9.2469874924,10.0278597352,8.0737905636,6.111603037,7.1216236027,9.3249654478,8.1946536495,7.0631273749,6.9868158559,10.6004395466,9.9801203269,5.4002870677,11.2826404005,10.2570303079,11.2144095032,11.9141547251,0.5581618915,8.6015386119,8.4327407999,7.8348953516,4.7315190439,7.7739709788,2.2309893919,2.0089201867,7.2791687012,6.8039011282,6.9616173974,5.3981345663,8.1417259774,5.8529829302,8.0415565596,7.1972911452,13.3880638983,5.1907968151,5.5593884351,10.1618415873,9.3840216866,1.598014625,2.209597254,12.8465430675,5.3024893231
