,101_1_222_nl_he,101_2_222_nl_he,101_3_222_nl_he,101_4_222_nl_he,101_5_222_nl_he,101_6_222_nl_he,101_7_222_nl_he,101_8_222_nl_he,101_9_222_nl_he,101_10_222_nl_he,101_11_222_nl_he,101_12_222_nl_he,101_13_222_nl_he,101_14_222_nl_he,101_15_222_nl_he,101_16_222_nl_he,101_17_222_nl_he,101_18_222_nl_he,101_19_222_nl_he,101_20_222_nl_he,101_21_222_nl_he,101_22_222_nl_he,101_23_222_nl_he,101_24_222_nl_he,101_25_222_nl_he,101_26_222_nl_he,101_27_222_nl_he,101_28_222_nl_he,101_29_222_nl_he,101_30_222_nl_he,101_31_222_nl_he,101_32_222_nl_he,101_33_222_nl_he,101_34_222_nl_he,101_35_222_nl_he,101_36_222_nl_he,101_37_222_nl_he,101_38_222_nl_he,101_39_222_nl_he,101_40_222_nl_he,101_41_222_nl_he,101_42_222_nl_he,101_43_222_nl_he,101_44_222_nl_he,101_45_222_nl_he,101_46_222_nl_he,101_47_222_nl_he,101_48_222_nl_he,101_49_222_nl_he,101_50_222_nl_he,101_51_222_nl_he,101_52_222_nl_he,101_53_222_nl_he,101_54_222_nl_he,101_55_222_nl_he,101_56_222_nl_he,101_57_222_nl_he,101_58_222_nl_he,101_59_222_nl_he,101_60_222_nl_he,101_61_222_nl_he,101_62_222_nl_he,101_63_222_nl_he,101_64_222_nl_he,101_65_222_nl_he,101_66_222_nl_he,101_67_222_nl_he,101_68_222_nl_he,101_69_222_nl_he,101_70_222_nl_he,101_71_222_nl_he,101_72_222_nl_he,101_73_222_nl_he,101_74_222_nl_he,101_75_222_nl_he,101_76_222_nl_he,101_77_222_nl_he,101_78_222_nl_he,101_79_222_nl_he,101_80_222_nl_he,101_81_222_nl_he,101_82_222_nl_he,101_83_222_nl_he,101_84_222_nl_he,101_85_222_nl_he,101_86_222_nl_he,101_87_222_nl_he,101_88_222_nl_he,101_89_222_nl_he,101_90_222_nl_he,101_91_222_nl_he,101_92_222_nl_he,101_93_222_nl_he,101_94_222_nl_he,101_95_222_nl_he,101_96_222_nl_he,101_97_222_nl_he,101_98_222_nl_he,101_99_222_nl_he,101_100_222_nl_he,101_101_222_nl_he
139,8.792817356,3.693123438,5.8920489198,6.9124021619,3.5762683454,4.9985112972,8.0124507476,8.5143588628,2.6240187439,10.4440355009,2.1436227061,5.5368208652,10.1176110978,5.3580592297,9.8608239667,3.1597025254,10.4319446899,2.8640017085,3.5745133345,5.6495650069,12.3429593664,2.9677010744,6.3549598719,12.7144378554,12.2108876857,7.3244325804,9.2552007236,4.3941527829,6.5671264528,1.1624925077,8.0025543874,9.6206594503,4.5701655746,5.8439271665,7.870528861,3.7855497556,8.5492665799,12.1376846952,2.2967809978,2.4310646618,13.4553262352,3.2646586204,5.9830357826,10.7303813248,8.143779453,4.8073552449,4.4393091187,8.9476709695,11.558197209,6.8285128933,6.8136517348,6.949846023,5.420353287,6.937998073,8.0225187289,8.2188075014,8.1925847121,12.3077442166,2.0537071192,11.7095504765,10.4829717734,8.8606678637,2.1176559628,4.413284127,4.0609139953,6.9800400641,4.8538898545,9.3086040701,7.0793137161,7.4490168334,8.3400318735,7.0455837592,7.8842801548,12.7589754957,13.0473438215,8.8877277505,4.7441033266,10.4097628144,5.6400732643,4.5231899873,4.0594088723,12.2822823565,11.2645865041,11.4165796792,7.6280009347,8.250575065,4.4162538715,3.4772268658,10.9941936209,6.7999049319,12.093612193,7.5403088906,6.3113147902,10.9043669686,2.1219881641,8.2482923585,9.4330594154,8.6434522674,3.360094417,6.5602409319,8.4698479641
140,6.5629767861,2.496095926,6.1168251621,5.2101432286,4.189575566,3.5443742641,8.1271226856,7.721232334,1.8849377251,10.2070920551,3.0425642065,7.5506205801,9.6729570848,6.6099615622,9.5042567528,2.9001046215,10.644434714,3.367585328,3.3020702438,6.6351797188,13.9878064964,3.7651195397,6.336878064,13.9220415163,12.0857316742,6.3176219861,8.0593660886,5.2107790765,7.7389415714,2.8380126412,9.4049143616,10.2338918835,4.1392328319,6.6906294668,7.462192698,2.6387521646,6.8762334785,12.2082558269,2.919270115,2.7028535883,12.8901806513,2.374028307,5.6387346471,10.9449464953,7.3727629592,6.2366288,4.5845172721,9.0090271819,9.8631762406,6.6391242246,5.2382234712,5.8725233769,6.9051490987,6.1448395589,7.5048007659,8.942379993,9.1063239767,14.3739264004,2.6442051375,10.0406573339,10.2181495392,6.8734503911,3.6405465649,6.0013328934,1.7926455878,6.9636629645,5.1319295591,10.0607223329,7.3413407884,6.6854825124,10.6115141647,8.8915639398,6.8965793205,13.4549595777,14.2895023408,6.7639920358,6.4467611243,8.7740435547,6.3357898338,3.588053261,3.5161026294,13.7964925636,11.0885788178,11.6733154483,7.885354435,8.9665264512,3.8964019575,6.2992968143,10.2706314107,7.7956851723,11.1776140974,7.4315666478,5.841342873,11.8983931618,2.2668310799,9.7677544852,8.7746415959,8.7715864849,1.3620809398,5.9715808511,8.510703059
141,5.827168785,2.7154146657,5.7533730698,3.5423366271,5.1015523814,1.7045115775,8.0759561611,7.1396073176,4.3096135775,8.4546564145,3.1916750394,7.2487213958,8.2955680649,7.0347815959,7.9938764416,2.7772683091,10.9039564955,4.9703313644,3.9400801422,9.0424548693,14.6030888762,6.4042959967,6.7414408764,13.3131448084,12.3271005079,6.2901461082,7.0680755665,5.6297022318,7.6293008579,4.3188453947,9.3842181717,10.8220333132,5.72287414,7.3742950031,7.6429247574,2.7353101666,6.4654484468,11.3458693961,3.8287508696,2.8547602586,11.6088921659,3.2520838036,5.1333347835,12.4639749983,6.7670467113,6.0680635116,4.3504453972,8.1947799164,10.2798188909,4.5107137321,5.8516373456,6.3604236399,6.5391642026,6.0768736084,6.2417336966,10.2340713671,9.5789380641,14.624637499,1.9711176335,10.0547308573,9.8040899299,5.208882,4.7104392164,7.1503263512,1.7050749169,6.1489649877,5.7370494552,9.0684405646,6.0843017624,5.5700618714,11.9984942814,10.0488645569,7.2880626522,12.4501464356,13.0693237059,4.9834923211,8.1238528284,7.9121097146,7.1785926811,1.8323190643,4.3304219436,13.8577452519,10.0711338682,11.8936613716,8.6550887567,8.5166334939,4.8806248304,6.4997547515,9.5854714507,7.1114987204,11.1131012763,7.7640500133,6.7406724801,12.2184387683,3.261240048,9.5041620071,7.6782808916,9.2538712405,0.40774107,5.7531387206,7.2750790968
142,5.5822935402,2.8286390118,4.917044387,3.451469747,7.1331321621,3.443660303,8.6648252058,5.2352813695,5.5214452385,7.8833827641,2.6496907416,8.2375831042,7.2771941206,6.3054582113,7.2157812003,3.1815965523,12.8053112236,5.2179149888,3.3718409599,11.1026293259,14.0556995539,8.2398621576,7.5263441011,12.8903989527,11.6573032649,5.9589326149,5.3923689733,5.2000496127,7.7187481529,5.3385045466,9.3908223531,13.2500188537,5.8953617597,5.7580402648,6.8596561401,4.4475149835,7.3982581589,10.0496511875,5.2148852206,4.2821012083,10.4242420486,4.2869290466,7.0197919684,10.9236194339,6.5406102562,5.543499367,5.511575131,8.6220297425,7.8557310254,4.3693170333,7.0713721438,5.9433872416,4.557873063,6.3381470272,4.3054378006,10.6691714492,8.1186469606,14.1180012692,2.8370076375,11.3245621971,8.4255017626,6.0287193156,5.0686829084,8.952056313,2.73795405,7.2711511256,4.2548000124,8.8175340118,4.3559697008,6.5201670174,12.0668977495,10.5264911762,8.1438500995,11.1932066861,13.2716621102,3.3783043277,8.7419895918,7.3961478558,6.9897330571,1.1458512177,2.5056108679,13.2950036067,9.9647358062,11.6681256644,9.5726264978,9.017784381,6.9328282707,7.8461224704,9.2109468897,6.1765561456,10.4903706912,6.4943675872,7.4743721305,11.8786181276,3.5440333892,11.5064585221,7.4002267558,10.4487762474,0.3626357152,6.3974280273,7.4021810833
143,4.6340475849,4.1503086111,4.3211970528,3.3676996321,7.5188830297,3.2360649487,8.89310122,4.6506248844,6.7861920432,6.518399609,1.9272994287,7.8453204841,7.0715746007,6.516162574,5.221836473,2.6637133161,12.359766276,4.7284283882,4.100812685,10.3784397366,13.0099421345,9.6428170755,7.5720376242,11.6823696119,11.374138923,5.7402448836,4.8142875845,5.6720242591,7.2998708602,6.2669478131,8.812947521,13.6646563201,6.9027619024,6.4839517954,5.117189956,4.7524315823,8.3691362295,9.5209380315,7.0374246095,4.8262450455,8.9862419918,3.9769822085,7.1463905413,10.6004267155,8.1513172184,4.8799487566,5.9223798793,9.0425793012,6.66215918,3.9424459968,7.9514967059,4.0039288678,3.0719394508,7.9139286841,3.3764984228,11.2971288413,7.8981757137,13.2168034836,4.5185919728,10.8171083412,6.8068811061,6.4331683765,3.8084664723,10.6087279052,4.9492288369,8.4232390577,4.4107149402,8.8288213038,3.0692523298,7.4534795121,12.0418536573,9.7739372193,8.6182226816,10.0550226987,13.1685524457,0.8209012259,8.4814235018,7.6292422072,5.83220266,1.5337141102,1.5267082831,13.4543390955,10.6348721305,11.7086604473,10.5056453818,10.31656931,8.5568229397,7.8171611843,8.2765153477,6.0825568419,10.9740180522,5.6454765552,7.7647535735,11.7786437211,5.0651442435,10.8777993741,6.4726769129,10.6854873663,0.5178076423,6.8573657535,6.572056555
144,4.5254722937,4.2478299955,4.4604613655,2.9008873384,7.5531667826,2.9750534308,9.0282462368,5.6933682159,8.0181990348,5.3816533645,3.2086029526,8.0603751856,6.3753569462,5.4684902445,4.316478576,3.8644375711,12.7954542181,3.5101181623,7.7222321267,10.5809593491,9.696366201,11.3575850293,6.9622875185,9.6642584219,9.6108942298,5.1262044632,5.4991301869,5.9684017084,6.8190586804,6.4126125508,7.2275813445,13.0188462015,7.7848585885,5.1524671853,3.5997033539,5.6201189626,8.6325644401,9.0075856891,7.4502888532,5.7048086072,6.8935121554,4.3911047588,8.1840777904,9.9970001546,9.3188130665,3.7631855308,3.7093516639,9.1151564648,7.2253298374,1.8241349584,7.0184032507,3.5141529866,2.3899466812,8.3271817891,2.8451086982,12.6284004236,7.767305089,13.3375903907,4.5169165628,10.0020081458,4.7740142847,6.1014708863,3.9928206456,10.357403624,6.1498915214,7.5771452424,3.0400446784,6.1722767049,1.4501556517,5.6883302339,11.4166790247,9.3010873099,8.3900040261,8.5422163541,13.4754718606,0.631935606,8.5983332172,7.9758577625,5.4747687403,1.1116847263,2.2636912819,13.6243429585,12.9252626243,9.419036991,10.3767905779,9.8497400736,9.4531839864,9.0160429178,7.6172082849,3.6728184307,10.6728127087,6.895220968,7.2191806388,11.1934596331,6.2766381319,11.4665185609,7.2638338255,9.9175281191,0.6297705682,7.1901096598,7.7649584731
145,5.8543449206,2.976725635,4.4777630207,4.023910564,7.9543994386,3.197223638,10.587619329,6.7854155497,8.6347105732,3.2108429789,3.7690474892,8.8588190377,5.4807238367,5.973150972,5.3622001311,6.1626547958,12.5651513559,3.5390659807,9.207319272,10.7431989918,9.5023484613,9.9536831862,8.4134613075,7.975498644,7.6424786606,4.5349195377,6.5079072204,5.9723386693,5.7970329001,5.7482217212,7.007495041,12.5180115497,5.8365977655,5.7205711371,2.0064359977,5.1946915252,9.8288322878,7.8939341307,8.6197632382,5.0615552748,8.1239292505,6.862310847,8.5530631634,8.7983996671,9.6766487661,3.7181312475,5.1948022013,8.4646714329,5.7869614051,1.7956017831,8.4260070523,3.3441493073,4.0207698814,8.9789595021,3.2605713228,11.9399208005,5.7765548882,12.6089100193,4.2755236143,9.4203325023,4.3886294431,4.8691727124,3.9492285637,10.7857772887,6.4927502762,8.4566853002,3.6061302791,4.214936978,0.4560273307,5.6868043898,11.5709663184,7.8580095206,8.5871614434,8.0900677518,11.3555172063,1.4050658745,8.6467137027,9.4837361833,6.4935460668,1.8630271983,1.6418445522,12.9568338771,14.738640426,8.8200020148,10.4323668582,8.6132335949,9.0146148049,9.4062023222,6.1570464787,2.0402763953,9.2364745709,6.6932451461,7.9456274984,10.9496638377,6.4254181458,12.5425933856,7.5583577574,10.1809964325,1.6013896277,6.642313776,9.7210288668
146,6.8640286988,2.5162421906,4.8374675453,4.7716644408,10.0583299625,3.866152605,10.4025066078,7.174571464,8.1314810139,2.8422083788,3.82744753,9.4561606509,5.0903138756,5.6689892856,7.9059766929,6.2615141434,11.9347871204,3.9666253365,10.4136908428,10.0674324119,7.6304083881,10.2509908584,8.2233329473,8.1805650702,6.3020214678,4.143204787,5.567856338,5.6828859922,4.8565564822,4.9331109459,6.7291975001,11.60549899,3.7605132116,5.0612097313,1.052987622,6.9118023714,10.818011023,7.1264091088,9.0103517538,4.712845469,9.68080917,6.9739637524,6.7792662161,9.826999799,9.4255044962,2.3838296607,5.6020612602,8.6307110528,5.2254157777,2.6644376575,10.0498520962,4.8432335158,5.4673431536,8.6160950714,4.050244776,11.9453636543,5.626765014,12.3100109625,5.773405986,8.9885802846,2.6948549609,5.3618769607,7.6835356441,9.4330563596,5.8412044349,8.2448645183,3.4230587137,3.2089523905,1.7265772507,7.1939905713,11.7128914438,5.6191671414,8.3879034732,6.9074001031,8.5689418655,2.7640647844,9.9364510909,9.996955621,6.5294188189,1.9268971778,1.9424242724,11.4024563737,13.7537063232,9.3185607574,9.0235954019,9.2359128287,10.272073542,9.2803795665,5.1879662593,2.8467138188,8.0027845688,7.6536871645,7.3310870349,12.0833910045,6.846899957,12.9235713768,8.0867512922,10.6873821812,2.1283711532,6.1801201929,10.0854534336
147,7.3800294766,1.2182583026,6.7862311124,5.4950255518,9.9256880881,4.5743322696,11.0015770315,7.1891165756,8.1743767592,3.3332651843,1.4514253863,10.3599530422,5.2168876607,6.2405606722,10.344518906,5.2151766449,10.5665009362,4.2578217105,9.4330674765,8.1109055416,7.2011337781,11.7648844766,8.0680798066,8.1870215954,4.3240565448,2.4934854115,4.9791523369,5.9585177772,3.9769456442,4.5654938828,7.0909967016,10.7449989464,6.1438827198,5.0119250125,0.5568306879,7.6595654347,9.6942813699,5.023294636,7.3590764391,3.6244233307,11.5761252958,6.0866481596,5.6051943893,10.1153262238,9.1860653434,2.1717200595,5.6447669882,8.3978203454,4.232228048,2.9127435505,9.5588378672,6.3643032148,5.8815409357,9.3802097982,4.0365420311,12.9274280346,4.608735344,10.4407633769,7.1258777018,9.5051168576,2.3609655676,6.4487328556,9.2247183797,9.6305431662,3.8834072768,7.9970537416,3.8215755856,1.1853238951,4.6594442316,7.8173094091,11.404867638,5.5627463512,7.5725186768,5.3282149674,6.5043019658,4.113240512,11.3637397981,10.8294118595,6.0865220347,2.1066997599,3.0847015994,10.3401926707,10.821119283,8.9308846964,7.2226617336,11.2774769007,11.3226650578,10.6507053579,5.6555093212,1.3555461857,7.6975455174,9.2042371779,6.8416113027,11.0897963984,3.8304929622,11.7591020105,8.0191672463,11.7646433313,3.4056317384,7.8041750284,9.4717128584
148,9.1850346,0.8415468622,8.0292366674,4.4678560048,8.3426416167,6.5124369181,9.9575660931,6.3698600309,6.9477154107,4.5858624765,0.2969667977,11.530206784,5.4080079432,7.3577699354,9.6049888582,4.2549645547,8.9277282909,5.2521613865,7.8008749175,6.7113422295,7.0949740814,12.7350614799,7.3009605163,8.1483257576,3.9304308401,2.0256625149,5.5891691518,6.6574396893,2.6264526535,4.381887397,6.5110379496,11.7332090045,8.6147958564,3.7650844499,2.1276208425,8.1602511517,9.2313002953,3.482106773,3.7799010456,4.8634497663,13.7936217211,6.1815789759,5.8168430755,11.5380694171,10.3251553976,0.4669037384,5.8722360268,9.1444013869,4.4459268421,2.7600081322,7.9557646876,9.0431548566,6.4088580741,8.885467192,5.6302472821,12.962761684,3.9238996041,9.6904641236,7.335190584,10.3359642489,2.3313989334,4.4481081981,9.0164937041,10.152067624,2.2269107219,6.2002538746,5.3187338425,1.5972211273,6.4883098164,6.287950868,11.9444479138,6.6015232917,8.1808397041,3.8801447786,6.2480998988,5.4487714153,13.6672374656,9.6448828426,4.5409934761,2.242895405,3.8360631274,10.6112204248,8.8679666904,9.1905339134,8.0106829023,12.2417270625,10.862107826,9.6988122283,6.1221329587,0.8434827539,6.0134166695,9.4204888097,6.3376425693,10.3367754746,2.1626734136,11.5701785978,6.454183967,11.5901404936,3.8440792779,9.6445801541,9.5255348787
149,9.6907731368,0.9044006328,10.7808554596,5.0457610366,7.2187496174,7.9019077229,8.5408139004,6.7743652801,6.8631160422,4.4005779351,0.7153532662,10.7906604909,5.3103901631,6.4814479987,11.4865851437,4.8805700979,8.0660600443,6.1255110083,8.9239154903,7.4764779434,4.9943044164,12.7898730939,7.4580680786,8.5359892563,4.8853778388,1.9746577859,6.4836885668,5.9468506972,1.7223430637,3.1807391542,6.6601222418,10.7051549207,9.0352713131,1.6693226455,3.0895472489,8.2632743921,8.5162864378,2.4711923522,2.3256604117,7.0725705829,14.2689252576,5.8404293622,5.5643775562,11.7920953179,10.4624543686,0.3379444179,5.0524524743,9.3485277281,4.992874597,2.6743238825,7.3714115823,10.3503366839,6.9452088519,7.6590112291,6.7639292673,12.8097537509,3.8796212272,9.4012231696,7.0247450463,11.206209973,3.6347599267,5.2110885214,8.6697898427,9.9820625942,0.5175181519,4.9947288895,4.6889393066,2.3608447729,7.3032717042,5.2826253802,11.5952324755,6.7479999668,8.3232060536,3.9951589849,7.8233572043,6.7109617762,14.5918644073,9.5998470806,1.2840021468,2.3223912249,5.6690113077,10.4555811178,7.1585893647,9.2218459897,8.0193141087,12.7011805745,10.3012825683,7.5065842021,6.5470773502,1.0120969971,6.0944984301,11.0551846108,4.166413079,9.3185465475,1.7664987241,9.7147931831,5.5735819755,11.7644566886,4.3351535242,10.4952223717,8.5073635722
150,9.01960547,0.6876568485,12.1807243575,6.5645758919,6.6176682516,9.5557564045,8.2678359505,6.5323424572,7.6244984168,4.3880042005,4.2725073885,9.6189384292,4.9835865356,6.3458966003,12.1025617988,4.8178565059,6.268226758,7.6472851851,10.107147784,8.0583062085,4.068428827,9.627992927,7.7193915757,8.4308804095,6.405310488,1.7393709528,6.4814912015,4.1949882281,1.3827880184,1.7358117874,7.3185795324,9.405112178,11.1723278655,2.0944942481,5.6612781214,9.7458873032,8.2712499433,1.4366086737,2.7309057726,7.6451621889,12.1796123046,4.6921696719,6.1372375804,11.9557130784,9.9326295455,0.6599137262,5.5042462932,9.5483700458,4.7705831961,3.7758951402,7.2456140475,10.9414458586,5.9110422785,7.4146803802,6.7040699191,12.9016995757,2.0953957836,10.214577891,6.1866551372,11.5352350899,3.5978134051,5.311363269,9.5403339005,9.4533846821,1.3669326966,4.7350998701,3.797622354,3.0098715706,6.4759681019,4.6870026042,9.343131764,8.3523125584,7.5402841474,4.6449534559,7.6457315475,6.8416295255,13.6753302483,9.6210222833,0.6914557305,2.5513564693,6.1814489439,9.6218037926,5.5986047619,7.5384123598,7.6207051646,13.1138504716,10.8732771544,6.2386074358,6.6665594137,1.086666921,6.4354876307,12.1298262584,3.4955340068,8.6485159624,2.0224583468,9.235965561,6.4976794355,9.2909361563,5.2009328147,10.2269579467,7.6742824199
151,7.7817699486,0.4612475667,13.1849556303,7.796546827,6.09105587,7.9708620956,8.4913391303,6.3361166123,8.8845258691,4.5759877389,7.1291761158,9.758123199,8.0206980086,5.8890952712,11.0242770198,4.1822682152,5.5069900555,8.5007141979,12.3052852547,9.1452081438,3.8527826558,6.4680498896,8.5890058659,7.4126699498,4.9686455596,2.2500064088,7.8144705577,1.9829203802,1.3855241073,2.4441916674,7.1549109471,10.555543576,11.0990537751,1.815551352,6.7195793274,12.053668989,6.8648432338,1.896903668,3.0159108101,8.1526178934,11.2230130837,4.2869899463,5.6372179018,12.7654626652,9.0222973904,1.6260119636,6.7255646136,8.3589549711,5.6142789059,3.8567149249,8.2167444925,9.6213971578,3.350758957,7.4695885233,5.7705366365,11.8867826543,1.436027029,10.6828173606,4.1116173045,9.9571555333,4.5666098633,6.1297077662,10.872537862,8.7601801513,2.1160390285,6.0395237095,4.5097182423,2.4379227225,6.3779081181,3.9999712953,8.569103305,9.7247755049,6.6112095278,5.1492737189,7.9240336658,5.822692972,13.5632161248,8.0037265388,2.1551645843,2.9066110163,5.5979920486,8.6056590669,5.5779675483,5.9004116003,8.7045436204,12.6781800532,10.0528918475,6.9688892782,6.1631516109,2.1776967244,5.0364905446,13.4872125772,4.0077039154,8.6327063058,2.2042314678,9.3109292359,7.2095971643,8.2763804017,6.5462580472,9.5943297199,7.1677495412
152,7.0776757723,2.686990569,13.5550970328,9.4002850321,6.727721452,8.2791427509,9.2041962681,4.6243435601,9.8594551959,5.1416883028,7.0478843205,10.8716691967,10.2373734699,5.9414019266,10.6491766371,2.6390713053,5.5520156268,8.2735074915,12.5785822816,6.7563203628,3.4319044882,6.2095611772,9.0559881916,7.2580892514,4.5834421927,3.5409072432,8.7461828807,1.9336099376,0.809672124,4.0724475611,6.7776378974,10.029755389,9.4461699136,0.925647908,7.2305417263,13.1426364355,6.1897368095,1.2317980388,2.423515637,8.3022026394,10.7472003079,4.687227026,6.0156908042,12.9111145386,8.6131117002,2.2170183616,8.3170653827,8.1717351491,5.6553130241,3.5176575839,9.2862458409,8.8330017703,2.1017601458,5.875257573,4.2937719439,11.4208604852,0.8590346508,10.9231376274,3.3971055891,8.561131297,4.5454787623,5.486950086,11.8911229545,7.5802215141,3.1144900775,6.8550134241,5.6193277376,2.499281742,5.7293461408,3.6920600456,7.7864889846,9.1638439972,7.5953041748,5.0424518165,7.3752457295,5.8379486077,12.7588936139,6.7992892896,2.6901473019,1.7418068751,4.9360503934,8.8453967392,6.8620122195,5.3169013696,9.4555410017,11.7185057654,9.6837909,5.9837272613,5.5507274719,2.5285785127,2.5321965919,12.2484247009,6.4557739253,8.3992133596,1.5616519728,7.4106976539,8.3277811669,6.8897289398,6.0605359561,8.5963708506,6.8102238373
153,6.950076455,2.9474371549,12.9733635998,10.8926840816,6.7909817065,9.3648591322,8.6643080943,3.6820993095,9.9627135739,5.441943805,7.4075940737,11.3237216346,8.8812903206,4.9568012255,9.973786691,2.5041395845,6.8001154523,7.4388597435,10.845217332,5.1301557907,5.483819268,5.8309500995,7.9302432964,5.5108421401,5.7498156981,3.9312884953,8.4193277155,2.8804188179,2.2854337713,7.1996384211,5.4403459891,12.3121296144,7.8916004036,0.6198529772,6.7538219627,13.6170870294,5.1235327626,1.4917728576,2.184052136,7.9780071787,9.3801990688,4.6153220181,5.8937793634,13.7264291461,7.2136835244,2.6075248195,8.2560921616,8.276024622,5.455464608,4.4815208512,8.6154272591,8.0350292322,1.4696509402,6.3676414506,2.9990342435,12.0391588916,1.1210138066,11.1881146597,3.1911170884,6.9134366228,5.524277019,6.2553369365,13.342873717,7.4396242418,4.3731987182,5.6208255959,4.9703519547,4.3374662027,6.3849694354,4.4320778049,7.7491229023,8.6857864991,7.5023612094,6.1066945468,6.4201701625,5.4079986945,11.3594466051,6.829232187,1.1045972021,1.7808158256,3.7306808629,9.2768069611,5.6737776675,5.1261168248,10.4527582265,11.2315579828,8.504398948,5.2602108773,3.9433376849,4.6166116806,0.211603401,12.1811065438,8.4634876037,6.8443174426,1.463142261,5.4469717113,8.6321768398,5.7276765004,6.924032384,8.5264228946,7.8379323705
154,4.7147043688,3.9928380091,11.5468393678,11.5384310598,6.439426155,11.2523708691,8.4485448587,3.4041389816,9.5917679157,7.2402968139,6.9003165281,11.9311789784,8.5181463274,3.8754348783,8.5538398893,1.5995205303,7.9547752163,7.2426374031,10.7043427498,4.1726890092,6.6420208595,6.33676628,5.1361574047,5.8294640321,5.1114553566,4.7755055467,9.1542885987,3.0792920065,2.5366293119,8.529387529,3.4547336296,11.2634400486,6.4137926869,2.2856597669,5.3028966626,12.8748180667,4.6274741715,2.052948049,2.6909450258,6.9319234642,9.1680502681,5.4231369343,6.2239591764,14.4065132227,8.2803354196,3.6759206504,8.7478881833,7.0451536497,5.0354134236,3.8556602621,6.6837867133,7.5828747072,1.393258785,7.637636988,3.7288900495,13.6043571625,1.1343786868,11.3591724697,2.4889037685,5.4322983216,7.1167956413,5.9869432828,13.7600696997,7.7312017157,3.2350532288,5.141420092,6.2509883107,5.865741999,6.5180068412,3.5329221335,7.6818383317,7.2976575288,7.4338752506,6.4849462228,7.3791288543,4.2549032168,9.3025621419,6.3822263986,1.7335460344,2.860838628,4.2126262148,10.2851083888,5.6772726234,6.273642541,9.6114852527,10.1144418442,8.6240075218,3.5515170911,2.9726280341,4.2254817226,0.8947335762,11.3504236614,10.1197615822,2.9715112327,2.9053126617,4.6639322311,9.3753200598,5.6853132263,5.847696153,7.5414515878,9.4631387317
